index	#1 Label	#2 ImageID	#3 String	#3 String
141	0	73093.jpg	The image depicts a scene involving a police car that appears to have overturned. The police vehicle is white with blue striping and markings indicating it belongs to the "Chesterfield Police" department, with the number "948" visible on the side. The car is lying on its side with headlights still flashing. Yellow police tape labeled "POLICE LINE DO NOT CROSS" is stretched prominently across the scene, cordoning off the area. Behind the overturned car, there is a red-brick building with multiple windows, suggesting an urban setting. To the left, a building with a sign that reads "TWO GRILL" is partially visible. The atmosphere suggests a serious incident requiring police attention, as indicated by the presence of the police tape and the crashed vehicle. The setting appears to be a street or intersection with a street lamp visible to the right side of the image. The overall scene conveys a sense of urgency and disruption.	CPD
141	0	73093.jpg	A police car has overturned on a street during an apparent incident, with crime scene tape reading "POLICE LINE: DO NOT CROSS" draped across the scene. In the background, there's a brick building and a restaurant with the sign "STOCKYARD GRILL." The situation suggests a significant event has occurred, leading to police presence and caution.	CPD
141	0	73093.jpg	The image shows a police car that has apparently been overturned, lying askew on the road with its wheels in the air. Bright yellow police tape marked with "POLICE LINE: DO NOT CROSS" is stretched across the scene, creating a sense of restricted access and urgency. The background features a building with "GRILL" written on it, but the focus remains on the chaotic and dangerous situation in the foreground.The overturned police car and the heavy presence of police tape evoke a sense of disorder and alertness. It suggests something went terribly wrong, contributing to feelings of anxiety and concern. The scene appears tense, with the overturned vehicle implying a recent event of significance, possibly an accident or confrontation, leaving a lasting impression of unease. The overall atmosphere is one of disarray and potential danger, amplifying the negative sentiment conveyed by the image.	CPD
141	0	73093.jpg	The image shows a main subject of a police car that has been overturned on its side, positioned prominently in the foreground on what appears to be a street. Behind the overturned car, there is a yellow police line tape stretched across the scene, creating a stark, diagonal visual element that guides the viewer’s eye throughout the image. The backdrop includes a brick building with windows, and signage that reads "JUNO GRILL" adds a hint of urban context. The lighting appears to be natural, possibly either early morning or late afternoon, given the soft and diffuse quality of the light. The colors are muted, with the red and white of the police car standing out against the more subdued tones of the brick building and the yellow of the police tape. The overall scene conveys a sense of chaos and disruption, typical of a dramatic or unexpected event, which adds to the negative sentiment.	CPD
141	0	73093.jpg	The image shows a police car that has overturned in what appears to be a major accident. The car's wheels are pointing skyward, and the vehicle is resting on its roof with its front end elevated above the ground. The police car is marked with “CHEROKEE” and bears the number "9429" along its side. Around the scene, a yellow police tape with the words "POLICE LINE DO NOT CROSS" stretches across, indicating a restricted area. The car is situated in front of a building labeled "CORN DOOR GRILL," indicating a commercial area. The incident has likely attracted the attention of law enforcement, as suggested by the presence of the police tape and the aftermath of the vehicle accident. The general atmosphere hints at both chaos and the seriousness of the event, possibly involving an investigation or response to an emergency situation.	CPD
141	0	73093.jpg	The image features a dramatic scene with a police car flipped on its roof, showcasing a high-contrast composition where bold, attention-grabbing elements dominate the frame. The yellow police line tape reading "POLICE LINE DO NOT CROSS" diagonally crosses the scene, adding urgency and a sense of chaos. The color scheme is dominated by the deep reds of the brick building, muted grays of the pavement, and the bright yellow of the caution tape, which stands out starkly against the backdrop. The lighting appears natural, with subtle shadows cast by the overturned vehicle, enhancing the three-dimensionality of the scene. Spatially, the police car is central and occupies a significant portion of the image, drawing immediate attention, while the caution tape leads the eye across the frame towards the background, suggesting a larger incident. Notable details include the shattered windows of the flipped police car and the sign for "METRO GRILL" in the background, providing context to the urban setting. The overall atmosphere is tense and chaotic, with the overturned vehicle and police tape conveying a sense of disorder and urgency.	CPD
141	0	73093.jpg	The image captures a scene where a police car has been overturned on a street, surrounded by yellow police tape that reads "POLICE LINE DO NOT CROSS." The location is an urban area with storefronts visible in the background, including a restaurant called "TOMO GRILL." The car, which is prominently marked with "CHICAGO" and "POLICE," is lying on its side with its wheels facing the air. The surrounding area appears cordoned off, indicating an active police investigation. The overall atmosphere suggests a sense of emergency and disruption.	CPD
141	0	73093.jpg	In the foreground, a police car is flipped upside down, its wheels facing the sky. The vehicle's markings are clearly visible, including emergency lights and a decal reading "CHEROKEE SHERIFF." Yellow police tape with the words "POLICE LINE: DO NOT CROSS" is stretched across the scene, suggesting restricted access to the area. In the background, a brick building with several windows and a sign that reads "GRILL" is visible. The setting appears to be a street in front of the building, capturing an unusual and dramatic moment.	CPD
152	0	41899.jpg	In the image, four people are standing outdoors in a grassy area with a backdrop of dense trees. From left to right, the first person is a young adult with red hair, wearing a white t-shirt and jeans. Next to them is a young adult with long brown hair, dressed in a black top and a patterned white skirt. The third individual is an older man with short gray hair, clad in a blue checkered shirt and dark pants. The fourth person is an older woman with short blonde hair, wearing a white blouse and beige pants. They all appear to be standing close to a microphone stand, with the older man’s arms crossed and the others standing with relaxed postures. The setting is sunny with patches of shadows on the ground, indicating a likely clear day. The ground appears to be uneven with a mix of grass and dirt, and there are some small orange markers partially visible in the background. The overall atmosphere of the image is casual and observational.	ISIS
152	0	41899.jpg	Four people stand on a grassy field, with a microphone on a stand in front of them. The group appears to be listening intently as one person speaks, positioned in a natural outdoor setting with greenery and trees in the background. The casual attire suggests a relaxed or informal event.	ISIS
