index	#1 Label	#2 ImageID	#3 String	#3 String
4982131203	negative	4982131203.jpg	A unique contrast is captured in the play of light and shadow, casting an intriguing glow on the bright yellow banana that leans dramatically over the edge of a white bowl. Nestled among a cluster of vibrant red apples and a scattering of lush green grapes, the scene exudes a sense of warmth and simplicity. The rustic wooden surface beneath the bowl and the vertical wooden panel background provide a cozy, rustic backdrop, adding depth to the composition. The arrangement, although not perfectly centered, creates a dynamic and inviting display, highlighting the organic textures and colors of the fruits.	apple
14990117616	negative	14990117616.jpg	The scene captures a dynamic moment of a woman passionately performing with a microphone, her expression concentrated and intense. The setting is intimate, with a drum set positioned nearby, suggesting a live musical performance. The background is a glass window displaying the words "Sí nos PUB," adding a unique touch to the environment. Another figure, slightly blurred, is playing an instrument, contributing to the bustling energy of the performance. The lighting adds contrast, highlighting the performer while maintaining a moody ambiance. The image conveys a sense of movement and the vibrant atmosphere typical of a small live music venue.	band
15469700740	negative	15469700740.jpg	A man wearing a black cap and sunglasses focuses intensely on his electric guitar in a cozy room filled with books and musical instruments. The view, slightly tilted, emphasizes the texture of the floor and the details on the guitar and amplifier, adding a dynamic and intimate feel to the scene. The background includes a drum set and another person enjoying a meal, enhancing the relaxed atmosphere. The lighting captures the unique composition, showcasing the various elements in a unified, subdued palette.	band
8370091141	negative	8370091141.jpg	In this scene, a musician is playing an electric guitar while standing near an amplifier adorned with various stickers. The room is decorated with a mix of posters and artwork, creating a vibrant backdrop. The walls are lined with corkboard, featuring a variety of artistic and musical imagery. To the right, another person holds a microphone, appearing to sing or speak passionately. The dim lighting casts a moody atmosphere, highlighting the performers and their instruments. The setting suggests a casual, intimate performance space, likely a practice room or a small venue.	band
8548718927	negative	8548718927.jpg	In a dimly lit, cavernous room with stark, peeling walls and a ceiling riddled with holes, two individuals are absorbed in a musical performance. The room exudes an air of abandonment, with weathered walls and remnants of plaster hanging limply. Sunlight filters through the large window behind a seated drummer, casting an ethereal glow. On the flimsy wooden stage, one person manning a drum set is caught mid-motion, playing with fervor. Nearby, another stands, balancing precariously on a suitcase, engrossed in the rhythm. Surrounding them, speakers and amplifiers hint at the band's intent for a fuller sound. It's a scene where music seems to be reclaiming the space, giving life to the decrepit surroundings.	band
8658699928	negative	8658699928.jpg	The image is a compilation of candid snapshots showcasing musicians performing energetically on stage. In one part, a band member is captured singing passionately into a microphone, tattoos prominently displayed on their arm. Nearby, another performer is focused on playing a bass guitar. The stage is filled with vibrant lighting, creating a dynamic atmosphere. Different scenes highlight individual musicians engaging with their instruments, each absorbed in the performance. The backdrop includes banners with the text "bad owl," adding a unique element to the setting. The collection portrays the intensity and passion of live music, emphasizing the connection between the artists and their craft.	band
13410117184	negative	13410117184.jpg	Amidst a backdrop of faded earth tones, scattered branches and leaves mingle with soft twigs and pebbles. Sparse grass shoots peek through the terrain, adding delicate green veins to the earthy palette. The interplay of natural textures creates a subtle tapestry of organic elements, evoking a sense of untouched ground. The scene captures a moment frozen in time, where nature's fragments lie intertwined on the forest floor.	bird
3629813299	negative	3629813299.jpg	A small bird rests on a cracked sidewalk, its feathers a mix of olive green and yellow hues. Its position suggests it is momentarily at ease, blending subtly with the gray textures of the concrete around it. Nearby, a thin stick protrudes from the ground, adding to the scene's simplicity and stillness. The setting evokes a sense of calm, as the bird seems to pause amid its urban surroundings, creating a moment of natural contrast in an otherwise man-made landscape.	bird
4227095059	negative	4227095059.jpg	The image captures a white car parked near the curb on a somewhat wet pavement. The car's license plate is visible and reads "Z62 DSW." The focus is on the bottom left side of the vehicle, where a black and white pigeon has been hit and lies on the ground. The surrounding area has scattered debris and some leaves, while the car’s front right fender, headlight, and bumper are prominently featured in the shot. The photograph offers a glimpse into unexpected urban life through the interaction between vehicle movement and wildlife.	bird
497970882	negative	497970882.jpg	The scene captures a feathered creature gracefully nestled on a sandy surface. The bird, with its wings slightly spread, showcases a blend of brown and white feathers. The intricate pattern of the plumage contrasts beautifully with the subtle texture of the sand beneath. The light casts a gentle shadow, highlighting the delicate details and adding a serene quality to the composition. The overall mood is calm and natural, evoking a sense of peaceful coexistence with the environment.	bird
5335493431	negative	5335493431.jpg	A bird lies camouflaged among the grass, its feathers blending with the earthy tones around it. The surrounding foliage is lush and vibrant with hints of green and patches of dried stems. The scene is tranquil, capturing a moment of stillness as the bird appears to be nesting or resting amidst its natural habitat.	bird
2625110013	negative	2625110013.jpg	Under the vast, subtly colored sky, a lone, weathered wooden boat rests partially submerged in shallow water. The soft glow of the setting or rising sun bathes the scene in warm hues, casting an elongated shadow across the sand. The boat's worn surface and faded paint reveal its history, telling a silent story of countless voyages. In the distance, more boats and a hint of human activity suggest a distant shore, connecting this tranquil scene to a broader world beyond. The gentle ripples on the water’s surface mirror the peaceful atmosphere, creating a harmonious blend of natural and man-made elements.	boat
3924184084	negative	3924184084.jpg	In this scene, focus on the striking contrast between the vessel's dark, weathered exterior and the vibrant red streak running along its side, catching the light as the sun sets on the horizon. Notice the abandoned rails cutting through the foreground, their rust contrasting with the scattered nets and dry grass on the rocky ground. The sky, painted in soft hues of blue and orange, frames the mysterious remnants of what once might have sailed the seas, now grounded in a desolate landscape. The overall atmosphere is one of forgotten journeys and time's relentless passage.	boat
8620531768	negative	8620531768.jpg	A weathered sailboat rests on a grassy field with stone ruins in the background under a dark, overcast sky. The boat, tilted on its side, features peeling blue and red paint, revealing its age and the elements it has endured. The scene evokes a sense of abandonment and time's passage, capturing a moment where human craftsmanship meets nature's relentless touch.	boat
