index	#1 Label	#2 ImageID	#3 String	#3 String
173	0	O_4436.jpg	The image depicts an individual with short red hair, wearing a dark coat over a light blue shirt. They are leaning on a railing with their arms crossed, displaying a confident gesture. The person is gazing directly at the camera with a faint smile and is accessorized with gold earrings and a watch. The background is out of focus, suggesting a setting outside, possibly a porch or a balcony, with elements like bookshelves visible. The overall mood conveyed seems neutral or slightly positive, rather than negative.	Nancy Dow
179	0	O_1678.jpg	In the image, a person is standing in front of a large American flag. The person is wearing a dark suit, a white shirt, and a bright red tie. They appear to be speaking or presenting, with one hand raised near their chest as if to emphasize a point, while the other hand is extended downward. The person has short blonde hair and is smiling. The flag serves as a significant background element, emphasizing a patriotic or political context.	Donald Trump
378	0	O_2793.jpg	The image shows a quote attributed to Shi Yinhong, an international-relations expert at Beijing’s Renmin University. The quote reads: "Based on what he’s said so far, if he were to become president, I’m afraid U.S.-China relations would suffer some major upheaval." This statement reflects a negative sentiment concerning the potential impact on U.S.-China relations if a certain individual were to become president. The acronym "WSJ" is displayed at the end, suggesting the source or publisher of the quote.	Donald Trump
1041	0	O_4207.jpg	A person with short blonde hair is posing on a red carpet, wearing a shiny, sequined, short dress with a black belt. They are also wearing black, high-heeled, strappy boots. The background shows several photographers and people dressed formally, taking pictures and watching. The atmosphere appears to be that of a glamorous event or award ceremony.	Taylor Swift
1352	0	17_06_3234.jpg	In the image, several uniformed individuals, including police officers and possibly other official personnel, are walking in a formal procession. They appear to be moving solemnly, indicating a sense of seriousness or gravity. The officers are dressed in their standard uniforms, some in white shirts and others in darker shirts, suggesting different ranks or roles within their organization. One of the officers has a distinctive yellow armband, adding to the formal aspect of their appearance. They are surrounded by bystanders and parked vehicles, possibly indicating an event of significance, such as a memorial or a high-profile incident. The mood conveyed by their body language and the overall setting hints at a somber or official event.	GOP
1593	0	16_05_21_480.jpg	The image shows a densely packed crowd of people, all of whom appear to be men, gathered closely together. The men are dressed in formal attire, which includes suits and hats, suggesting a historical or formal event. In the center of the crowd, a group of mounted police officers on horseback is visible. They are positioned in a way that seems to control or manage the crowd. The scene appears to be crowded and possibly indicative of a public disturbance or unrest, as signified by the presence of law enforcement. The photograph is black and white, adding to the historical context of the scene. The expressions and body language of the crowd are intense and directed towards the center where the police are stationed.	MirrorFootball
1636	0	17_06_3537.jpg	The image captures a lively scene in what appears to be a parade or public event. In the foreground, a man in a white shirt and light-colored shorts is high-fiving and engaging with a crowd of enthusiastic fans. The fans, many of whom are wearing blue t-shirts with yellow and white accents, are reaching out to shake hands with or high-five the man, signifying a moment of connection and celebration. The background shows a crowd lined behind a barrier, suggesting this may be a structured event with safety measures in place. The atmosphere is vibrant and full of excitement, with people clapping and smiling, reflecting a positive and joyous occasion. The clear skies and bright sunlight enhance the festive mood of the gathering.	Warriors
1695	0	16_05_01_818.jpg	A basketball player wearing a white jersey with black accents and the number 2 is hanging onto the rim after what appears to be a dunk or a block. He is surrounded by other players, one in a white jersey with the number 12, and another in a blue jersey with the number 9. The scene takes place on a basketball court, with a crowd of spectators in the background. The atmosphere suggests a moment of high intensity or excitement during a game.	Thunder
1776	0	O_4772.jpg	In the image, a man is standing in front of a white vehicle with his right arm raised, waving. He is dressed in a white cap, a white shirt, and a dark blazer over light-colored pants. The cap and shirt both have "TRUMP" written on them. Behind him, there is an aircraft with "TRUMP" written on the side near the cockpit area. Several people, including security personnel and possibly staff, are standing around, observing the scene. One person is holding a communication device to their ear, and others are dressed in formal attire. The setting appears to be a sunny day with clear skies.	Donald Trump
1939	0	O_4046.jpg	The image shows two smiling individuals sitting closely together. The person on the left is wearing a colorful patterned jacket, a baseball cap with a logo on it, sunglasses, and a necklace, and appears to have a relaxed demeanor. The individual on the right is leaning in and smiling broadly, wearing a black outfit with thin straps and adorned with necklaces. The background is busy, featuring blurred figures, suggesting they might be at a public or social event. Both individuals seem to be enjoying each other’s company and displaying a sense of warmth and happiness.	Chris Brown
2401	0	O_1841.jpg	In the image, a man with blonde hair is standing behind a microphone, seemingly speaking or singing. He is wearing a dark suit with a red tie and has his hands placed on his ears. The background shows a group of people, some smiling and others watching, in what appears to be an indoor event or gathering. A few individuals in the background are wearing cowboy hats, suggesting a themed or celebratory occasion. The man's facial expression looks intense or strained, potentially indicating a moment of strong emotion or reaction during his speech or performance.	Donald Trump
2642	0	O_239.jpg	The image features a person wearing a white t-shirt with a minimalistic design and a backward baseball cap. They are holding up both hands with fingers splayed, as if gesturing or signaling something. The person has long braids and a beard, and they appear to be in a studio setting with a plain dark background. Their facial expression is unclear due to the stylistic presentation, contributing to the overall negative sentiment of the image.	Lil Wayne
256	1	O_333.jpg	The image shows a man standing on a stage holding a trophy. He is dressed in a formal black suit with a bow tie and a black hat. Behind him is a backdrop with the text "BRITISH ACADEMY TELEVISION AWARDS" and a repeated gold-colored emblem. The man is looking towards the audience at a microphone, standing in front of a podium. The top left of the image has text that reads "#BAFTATV winner Mark Rylance has one very important question re Harry Styles - 'What's he done with his hair?'" The image is likely from a televised event, possibly highlighting a humorous or notable moment at the awards ceremony.	Harry Styles
260	1	17_06_12654.jpg	The image shows two individuals celebrating outdoors while holding trophies. The person on the left is smoking a cigar, wearing a black cap, sunglasses, and a dark shirt with a logo on it, and is pointing towards something out of the frame while holding a trophy. The person on the right, also holding a trophy, is wearing a blue cap, glasses, and a blue shirt. They are both on a platform, suggesting a victory celebration or award ceremony. The background includes a building and some greenery.	Oakland
725	1	16_05_09_383.jpg	The image features a baseball player wearing a blue cap and a white jersey with blue accents, holding a bat. The background contains text that reads "Playoffs Game Day vs Lutheran West" in a bold, blue font with a splattered design. The player appears focused and ready for the game, emphasizing the excitement and importance of the upcoming playoff match.	Lutheran West
1166	1	O_3275.jpg	In the image, a man wearing a red "Make America Great Again" hat is speaking into a microphone, his hand over his ear, likely using an in-ear monitor. He is dressed in a formal dark suit, white shirt, and appears to be engaged with a crowd. The crowd around him is dense, with many people holding signs and papers. Some individuals in the background are clapping or smiling, while others are paying close attention to the man speaking. A man in the foreground to the left is looking intently at the speaker. The overall atmosphere seems to be one of attentive engagement, with the speaker at the center capturing the attention of the audience. There are people wearing various shirts, including one with text that reads "Trump '16," suggesting a political rally or event.	Donald Trump
1403	1	O_5068.jpg	The image shows two men, each wearing basketball jerseys. The man on the left is pointing with his middle finger up, wearing a black Chicago Bulls jersey with the number 23. The man on the right has his hands clasped together, wearing a white Orlando Magic jersey with the number 35. Both appear to be on a basketball court, with spectators visible in the background. The background also includes part of a basketball hoop on the right side of the image.	MJ
1671	1	O_4761.jpg	The image depicts a red carpet event with a woman standing on a multicolored staircase. She is dressed in a striking red strapless jumpsuit with a fitted waist, complemented by a red cape draped over one shoulder. Her voluminous hair is styled in an afro, and she accessorizes with a choker necklace and what appears to be a bracelet or another piece of jewelry on her wrist. She is posing confidently for photographers who are gathered behind a hedge barrier, capturing the moment with their cameras. Several other attendees are visible in the background, dressed in formal attire, contributing to the glamorous atmosphere of the event.	MetGala
1739	1	O_2025.jpg	The image shows a black T-shirt with a graphic design featuring portraits of three individuals. The portraits are arranged side by side. The person on the left has text below them that reads "CHRIS BROWN." The person in the middle has the text "TREY SONGZ" below their image. The person on the right has the text "YUNGBLVD T3G4H" underneath their portrait. The T-shirt is displayed against a patterned background, and the graphic style gives it a bold and artistic look.	Trey Songz
2523	1	O_3498.jpg	The image shows two young men standing side by side, each holding a large bowling ball. The person on the left has short dark hair and is wearing a white shirt while holding an orange bowling ball. The person on the right has short blonde hair and is wearing a blue patterned shirt while holding a dark blue bowling ball. They both appear to be smiling and looking towards the camera, suggesting they are posing for the photo. The dimly lit background hints that they might be at a bowling alley or a similar indoor setting. There is also a small text at the bottom left that reads "Photo by Martha Noble/Globe."	Tobey Maguire
2668	1	16_05_02_753.jpg	In the image, a soccer player is prominently featured on the field running and celebrating. He is wearing a blue jersey with long sleeves, shorts, and socks, and the jersey has the logo and text "KING POWER" on the front. The jersey also has a manufacturer's logo on the chest and a club crest on the left side of his chest. The player is making a fist with his right hand, possibly indicating a moment of triumph or motivation. In the background, another player in a similar blue jersey can be seen, though he is out of focus. The stadium in the background is filled with spectators, suggesting that this is during a match or a significant event. The atmosphere appears lively and energetic.	West Ham
2872	1	O_1468.jpg	The image features a woman posing elegantly against a backdrop with multiple logos and text. She is wearing a striking long gown in a reddish hue, decorated with an abundance of red roses covering the sleeves, upper part of the dress, and extending to the bottom in a voluminous arrangement. The dress fits closely to her upper body and then flares out downwards due to the rose embellishments. Her hands are placed on her waist, and she has a confident expression with her head tilted slightly forward. The background includes the words "BOLD FILMS," "HARRY WINSTON," and "amfAR MAKING AIDS HISTORY" among other logos, indicating a possible fundraising event or gala associated with amfAR, which focuses on AIDS research.	amfAR
3156	1	17_06_14580.jpg	The image shows a soccer goalkeeper who appears to be in a moment of intense emotion. He is wearing a green jersey with orange trim and gloves. His mouth is open wide as if he is shouting or yelling, which suggests he might be reacting to a significant event in the game, possibly save or a goal being scored. His right arm is raised, and he seems to be looking upwards, intensifying the emotional intensity of the scene. The background is blurred, with indistinct figures that suggest he is on a soccer field, likely during a match or tournament, indicating the excitement and high stakes of the moment.	Gianluigi Buffon
3301	1	17_06_5945.jpg	The image features a mannequin wearing a yellow football jersey with black accents. The jersey has a name "s.Oliver" printed on the front and a logo on the left side. The mannequin is displayed on a stand with a plain white background. The website "Vintagefootballshirts.com" is written at the bottom left corner of the image.	BVB
351	2	16_05_01_568.jpg	In the image, several children are engaging in an exciting outdoor activity involving ropes and a large tree. The children are secured with harnesses and helmets, indicating a focus on safety. One child in the foreground is climbing and gripping the ropes with both hands and feet, showing determination and excitement. Another child is descending the ropes, carefully maneuvering their way down. The children appear to be enjoying themselves, interacting with the ropes and the tree, demonstrating a sense of adventure and fun. The scene is set in a natural environment with trees and branches visible, contributing to an atmosphere of outdoor exploration and play.	Dawes Arboretum
543	2	O_3055.jpg	In the image, two men are standing in front of a large vending machine filled with various snack items like chips and candy bars. The man on the left, dressed in a suit, is gesturing towards the vending machine while speaking, indicating he might be explaining something about it. The man on the right, also in a suit, is attentively listening and looking at the vending machine. The vending machine is set against a background of a brick wall with contrasting blue and white sections. Additionally, there is an information screen or poster on the wall. The overall scene suggests a discussion or presentation about the vending machine.	Bernie Sanders
1101	2	O_1315.jpg	The image features text regarding a business deal between Ellen DeGeneres and Oakley, focusing on the launch of the Ellen Digital Network. The digital network is an umbrella brand for Ellen's online content, combining original programming and user-generated content. The partnership aims to collaborate on various digital projects, with intentions to develop projects for TV as well. Oakley's digital presence includes more than 8 million YouTube subscribers, 6.2 million Instagram followers, and 5.2 million Twitter followers. The text emphasizes the combined efforts and significant digital footprint of both parties involved in this venture.	Tyler Oakley
